time,.x,.y,.z,.w
2020/04/03/19:49:25.858676,0.0211784446013,0.718239305166,0.00649324706766,0.695443464087
2020/04/03/19:49:25.888173,0.0210988247137,0.71824164847,0.00641564496029,0.695444184315
2020/04/03/19:49:25.919052,0.021022939237,0.718244431506,0.00634213703671,0.695444282408
2020/04/03/19:49:25.949591,0.0209463985307,0.718246109903,0.00626856652349,0.695445525596
2020/04/03/19:49:25.989430,0.0208723853498,0.718247437448,0.00619903181313,0.695447003109
2020/04/03/19:49:26.031468,0.0207705334088,0.718251217154,0.00609880552565,0.695447035057
2020/04/03/19:49:26.074175,0.0206575521003,0.718253648381,0.00599101897294,0.69544882617
2020/04/03/19:49:26.106710,0.0205814653246,0.718255393354,0.00591685117283,0.695449914857
2020/04/03/19:49:26.138663,0.0205063009707,0.718257982546,0.00584404953211,0.695450076723
2020/04/03/19:49:26.168804,0.0204408856949,0.71825963319,0.00577972963154,0.695450835248
2020/04/03/19:49:26.197781,0.0203641958361,0.718263087808,0.00570435289466,0.695450139534
2020/04/03/19:49:26.238120,0.0202722058432,0.718265627734,0.00561682558812,0.695450916281
2020/04/03/19:49:26.287650,0.0201561956317,0.718267892676,0.0055055841731,0.695452838568
2020/04/03/19:49:26.317500,0.0200903415621,0.718271004044,0.00543967145741,0.695452049318
2020/04/03/19:49:26.356847,0.0200113565619,0.718272942496,0.00536529297882,0.6954529023
2020/04/03/19:49:26.396753,0.0198961704661,0.718275142457,0.00525329845689,0.695454790036
2020/04/03/19:49:26.436162,0.0198183638575,0.718277293477,0.00517796392775,0.695455355015
2020/04/03/19:49:26.476472,0.0197019882656,0.718280495022,0.00506528613998,0.695456184821
2020/04/03/19:49:26.528047,0.0195978290318,0.718285052922,0.00496278603507,0.695455159303
2020/04/03/19:49:26.559454,0.0195255448912,0.718287021497,0.00489279943668,0.695455655207
2020/04/03/19:49:26.589680,0.0194485521475,0.718287401874,0.00481990416088,0.695457928744
2020/04/03/19:49:26.618607,0.0193745009207,0.718289845163,0.00474870482014,0.695457961959
2020/04/03/19:49:26.648768,0.0193120363511,0.718292351572,0.00468766339333,0.695457524754
2020/04/03/19:49:26.678873,0.0192397890573,0.718293466118,0.00461775430637,0.695458843782
2020/04/03/19:49:26.719098,0.0191677473924,0.718295178194,0.00454651090879,0.695459534179
2020/04/03/19:49:26.760026,0.0190607141883,0.718298240375,0.00444437268109,0.695459973399
2020/04/03/19:49:26.789956,0.0189915675225,0.71830133824,0.00437631977495,0.695459097051
2020/04/03/19:49:26.818717,0.0189295638894,0.71830297491,0.00431628793196,0.695459472223
2020/04/03/19:49:26.859817,0.0188438093933,0.718303963374,0.00423436500508,0.695461283755
2020/04/03/19:49:26.911363,0.0187422968317,0.718306619251,0.0041366016803,0.695461872122
2020/04/03/19:49:26.940522,0.0186694146874,0.718310225591,0.00406387020194,0.695460536426
2020/04/03/19:49:26.980874,0.0186014124866,0.718310281427,0.00399967732482,0.695462673068
2020/04/03/19:49:27.024620,0.0185073960245,0.718312938022,0.00390816762273,0.69546295774
2020/04/03/19:49:27.067577,0.018403336407,0.718317091849,0.00380677783295,0.695461991204
2020/04/03/19:49:27.100284,0.0183349972335,0.718319397254,0.00374058610325,0.695461774234
2020/04/03/19:49:27.129603,0.0182649438115,0.718319357847,0.00367441198957,0.69546401105
2020/04/03/19:49:27.178750,0.0181673496579,0.718323099058,0.00357777945196,0.695463206979
2020/04/03/19:49:27.207684,0.0180957312511,0.71832490681,0.00350844029674,0.695463560234
2020/04/03/19:49:27.246874,0.0180246889543,0.718327250759,0.00343963253137,0.695463327813
2020/04/03/19:49:27.287258,0.0179173898772,0.718329377356,0.00333577523193,0.695464409852
2020/04/03/19:49:27.317304,0.0178557082876,0.718329646967,0.00327716946436,0.695465996386
2020/04/03/19:49:27.367619,0.0177471431653,0.7183339573,0.00316992579083,0.695464820297
2020/04/03/19:49:27.399944,0.0176814548655,0.718333957282,0.00310846275124,0.695466770902
2020/04/03/19:49:27.431902,0.0176141995131,0.718337433642,0.00304221100905,0.695465179831
2020/04/03/19:49:27.462527,0.0175467520959,0.718337922666,0.00297852703188,0.695466655367
2020/04/03/19:49:27.492553,0.0174884783847,0.71833923916,0.00292160423034,0.69546700485
2020/04/03/19:49:27.521720,0.017424573734,0.718340896705,0.00286075984221,0.695467149766
2020/04/03/19:49:27.554076,0.0173587491861,0.718342385788,0.00279651523347,0.69546751909
2020/04/03/19:49:27.593823,0.0172948510455,0.718343369259,0.00273467730771,0.695468341126
2020/04/03/19:49:27.633820,0.0172000824819,0.718345644654,0.00264241734968,0.695468697786
2020/04/03/19:49:27.684216,0.0171117453381,0.718348416731,0.00255686374761,0.695468333426
2020/04/03/19:49:27.714267,0.0170463180149,0.718349972291,0.00249352040528,0.695468563421
2020/04/03/19:49:27.744886,0.0169834600099,0.718352004523,0.0024346999563,0.695468210574
2020/04/03/19:49:27.774969,0.0169178378164,0.718353450252,0.00236962262092,0.695468541462
2020/04/03/19:49:27.824570,0.0168228048753,0.71835568207,0.00227761730955,0.695468848859
2020/04/03/19:49:27.854342,0.0167668660821,0.718355714916,0.00222506716244,0.695470335907
2020/04/03/19:49:27.883837,0.0167041939986,0.718359007733,0.00216276109718,0.695468639391
2020/04/03/19:49:27.935342,0.0166065285114,0.71836071436,0.00206823215194,0.695469503063
2020/04/03/19:49:27.964572,0.0165411239842,0.718362223354,0.00200491185695,0.695469688486
2020/04/03/19:49:28.014178,0.0164522836116,0.718364263511,0.00191890272774,0.695469931116
2020/04/03/19:49:28.044340,0.0163865757341,0.718366765172,0.00185524604162,0.695469071127
2020/04/03/19:49:28.074583,0.0163228129657,0.718367217029,0.00179355855023,0.695470265664
2020/04/03/19:49:28.113924,0.0162579110581,0.718369246569,0.00173070157812,0.695469848796
2020/04/03/19:49:28.153504,0.0161595585561,0.718371907744,0.00163495631719,0.695469623887
2020/04/03/19:49:28.203852,0.0160682708833,0.718373397667,0.00154763282602,0.695470399821
2020/04/03/19:49:28.232853,0.0160034165977,0.718376227297,0.00148322619527,0.695469112723
2020/04/03/19:49:28.262792,0.0159396963504,0.718377528244,0.00142102178826,0.695469362151
2020/04/03/19:49:28.314050,0.0158442894551,0.718378930412,0.00133076986016,0.695470272466
2020/04/03/19:49:28.343621,0.0157816386524,0.718380095531,0.0012691322909,0.695470608675
2020/04/03/19:49:28.392798,0.015688486369,0.718383411882,0.00117629391283,0.695469453866
2020/04/03/19:49:28.425018,0.0156365496413,0.71838348219,0.00112913440842,0.695470629062
2020/04/03/19:49:28.454441,0.0155774560358,0.718384208254,0.00107194836435,0.695471295685
2020/04/03/19:49:28.485002,0.0155173535872,0.718386140826,0.00101470587219,0.695470728916
2020/04/03/19:49:28.538049,0.0154274447125,0.718387789235,0.000925205209555,0.695471151251
2020/04/03/19:49:28.568015,0.0153771704779,0.718389081067,0.000877519719225,0.695470992056
2020/04/03/19:49:28.596859,0.015319326987,0.718390198359,0.000821526343352,0.69547118288
2020/04/03/19:49:28.625680,0.0152596414235,0.718393292552,0.000762619511184,0.695469365947
2020/04/03/19:49:28.675832,0.0151724895969,0.718393872329,0.000679351749368,0.695470760162
2020/04/03/19:49:28.705235,0.0151146392048,0.7183950918,0.000623347341409,0.695470812613
2020/04/03/19:49:28.755357,0.0150304616854,0.718398503331,0.000540229396243,0.695469182484
2020/04/03/19:49:28.786573,0.014977282361,0.71839697161,0.000491443076274,0.695471948161
2020/04/03/19:49:28.819172,0.0149200469926,0.718400105832,0.000434432628759,0.695469978796
2020/04/03/19:49:28.848888,0.0148614679276,0.718399816014,0.00037930760245,0.695471564658
2020/04/03/19:49:28.879137,0.0148036996055,0.718402832621,0.000321229616075,0.695469709887
2020/04/03/19:49:28.929476,0.0147249596337,0.718403184712,0.000247134923765,0.695471048056
2020/04/03/19:49:28.962752,0.0146646089028,0.71840420523,0.000187204397797,0.695471287767
2020/04/03/19:49:29.005372,0.0145791171359,0.718406387269,0.000104425022141,0.695470848541
2020/04/03/19:49:29.045301,0.0145221494682,0.718409021167,4.81422539145e-05,0.695469325824
2020/04/03/19:49:29.085605,0.0144358285719,0.718408281089,-3.3730224586e-05,0.695471888274
2020/04/03/19:49:29.115600,0.0143839838955,0.718411243067,-8.45601348032e-05,0.69546989848
2020/04/03/19:49:29.144701,0.0143249377245,0.718411714464,-0.000140653104528,0.69547062116
2020/04/03/19:49:29.174452,0.014281530927,0.718412578673,-0.000182673764121,0.695470611392
2020/04/03/19:49:29.205956,0.0142224598999,0.718413192802,-0.000239837736683,0.695471170157
2020/04/03/19:49:29.236366,0.0141717644257,0.718413980694,-0.00029040926891,0.695471371876
2020/04/03/19:49:29.265616,0.014116560073,0.718416281227,-0.000341871321173,0.695470094773
2020/04/03/19:49:29.296441,0.0140580874331,0.71841642808,-0.000399470058747,0.695471096787
2020/04/03/19:49:29.326997,0.0140097828995,0.718417813686,-0.000446247851436,0.695470611762
2020/04/03/19:49:29.377993,0.0139303106783,0.718419359067,-0.000522672199208,0.695470558526
2020/04/03/19:49:29.407401,0.0138755194089,0.7184208586,-0.000575208100906,0.695470063356
2020/04/03/19:49:29.437365,0.0138172116604,0.7184221009,-0.000632178258465,0.695469891476
2020/04/03/19:49:29.468031,0.0137639209686,0.718423123848,-0.000683245459621,0.695469843182
2020/04/03/19:49:29.518744,0.0136827511101,0.718424116633,-0.000761802109389,0.695470337699
2020/04/03/19:49:29.548973,0.0136284667268,0.718425706176,-0.000814892669697,0.695469701389
2020/04/03/19:49:29.580280,0.013582912379,0.718427008098,-0.000859006836839,0.695469194597
2020/04/03/19:49:29.610187,0.0135264284206,0.718427859852,-0.000914671826384,0.695469344614
2020/04/03/19:49:29.649137,0.0134731314086,0.718429075277,-0.000964758603602,0.695469055938
2020/04/03/19:49:29.690308,0.0133949736898,0.71843009756,-0.00104092411569,0.695469399813
2020/04/03/19:49:29.740408,0.0133161945522,0.718431443545,-0.00111666042522,0.695469404761
2020/04/03/19:49:29.770657,0.0132629818071,0.718434251679,-0.00116979706311,0.695467433388
2020/04/03/19:49:29.801091,0.0132161993048,0.71843384772,-0.00121347860992,0.695468666438
2020/04/03/19:49:29.831218,0.0131640458167,0.718436071317,-0.00126609106177,0.695467264752
2020/04/03/19:49:29.880529,0.0130855881123,0.718435241634,-0.00133988080379,0.695469464234
2020/04/03/19:49:29.919319,0.0130348713769,0.71843716051,-0.00139004008775,0.695468335955
2020/04/03/19:49:29.959727,0.0129648141311,0.718438428167,-0.00145682724392,0.695468199259
2020/04/03/19:49:29.991692,0.0129113428568,0.71843939111,-0.0015091097878,0.695468087776
2020/04/03/19:49:30.022131,0.0128617400094,0.718440280829,-0.00155712660572,0.695467981925
2020/04/03/19:49:30.052904,0.0128084479716,0.718441232902,-0.00160819366417,0.695467865713
2020/04/03/19:49:30.104263,0.0127397854133,0.718442561102,-0.00167518499858,0.695467596671
2020/04/03/19:49:30.133576,0.0126897098157,0.718442782256,-0.00172363745362,0.695468165312
2020/04/03/19:49:30.165774,0.0126373324044,0.718443705478,-0.00177433988435,0.695468037804
2020/04/03/19:49:30.195352,0.0125837333375,0.718445203985,-0.00182675223831,0.695467325978
2020/04/03/19:49:30.234758,0.01253188473,0.718446818613,-0.00187801818618,0.695466457666
2020/04/03/19:49:30.274771,0.012457494831,0.718448069049,-0.00194897438814,0.695466307164
2020/04/03/19:49:30.305255,0.0124059959779,0.718448960165,-0.00199779560471,0.695466168634
2020/04/03/19:49:30.335253,0.012352866887,0.718448652856,-0.00204970716069,0.695467280747
2020/04/03/19:49:30.385106,0.0122745556124,0.718451818813,-0.00212661211219,0.695465165806
2020/04/03/19:49:30.414749,0.0122249952356,0.718451505132,-0.00217298827032,0.695466219443
2020/04/03/19:49:30.443492,0.0121779249034,0.718454128279,-0.00222017182502,0.695464186383
2020/04/03/19:49:30.473883,0.0121427989929,0.718454165112,-0.00225518657922,0.695464649856
2020/04/03/19:49:30.504375,0.0120918346336,0.718454541575,-0.00230290629635,0.69546499254
2020/04/03/19:49:30.536969,0.0120503335576,0.718456279642,-0.00234471038007,0.695463777661
2020/04/03/19:49:30.579777,0.0119728751116,0.718456812828,-0.00241964189028,0.695464307996
2020/04/03/19:49:30.611741,0.0119249034061,0.71845761066,-0.00246659925648,0.695464143038
2020/04/03/19:49:30.641557,0.0118771703797,0.718458276345,-0.00251023302194,0.695464116045
2020/04/03/19:49:30.692114,0.0118035569767,0.718459110277,-0.00258147889809,0.69546424701
2020/04/03/19:49:30.722148,0.0117621798559,0.718461054909,-0.00262313193849,0.695462783248
2020/04/03/19:49:30.752139,0.011716566228,0.718461242524,-0.00266674778664,0.695463193507
2020/04/03/19:49:30.791744,0.011668759099,0.718462578258,-0.00271407147052,0.695462434299
2020/04/03/19:49:30.832251,0.0115976058785,0.718462464319,-0.00278083778976,0.69546347844
2020/04/03/19:49:30.861063,0.0115565201388,0.718464715854,-0.00282169646549,0.695461671801
2020/04/03/19:49:30.891183,0.0115109866058,0.718463085709,-0.00286565499973,0.695463931259
2020/04/03/19:49:30.942862,0.0114409965235,0.718464856765,-0.00293190915305,0.695462980395
2020/04/03/19:49:30.976683,0.0113950561875,0.718466852889,-0.00297849853082,0.695461474519
2020/04/03/19:49:31.006487,0.0113551156929,0.718467046065,-0.00301558464352,0.695461768407
2020/04/03/19:49:31.037004,0.0113099252314,0.718468755729,-0.00306039867252,0.6954605428
2020/04/03/19:49:31.066774,0.01126120948,0.718467697234,-0.00310593981977,0.695462224948
2020/04/03/19:49:31.096106,0.0112166195384,0.718468622793,-0.00315062292969,0.695461788371
2020/04/03/19:49:31.127924,0.011177101023,0.718470175576,-0.00318890265302,0.695460645989
2020/04/03/19:49:31.156907,0.0111293769029,0.718470751124,-0.00323357920617,0.69546061047
2020/04/03/19:49:31.185796,0.011097498695,0.718471510589,-0.00326652700217,0.695460181315
2020/04/03/19:49:31.215148,0.0110520875023,0.718470730631,-0.00330987350892,0.695461505279
2020/04/03/19:49:31.245593,0.0110118425173,0.718472120193,-0.00334891109892,0.695460521255
2020/04/03/19:49:31.275828,0.0109659776351,0.718472264004,-0.00339223801228,0.695460887407
2020/04/03/19:49:31.315248,0.010920534188,0.718472956166,-0.00343622595937,0.695460671457
2020/04/03/19:49:31.355097,0.0108520021634,0.718475260573,-0.00350363900221,0.695459027196
2020/04/03/19:49:31.388275,0.0108052212452,0.718474699626,-0.00354732440362,0.695460113652
2020/04/03/19:49:31.420111,0.0107648541751,0.718475305576,-0.0035869193002,0.695459910564
2020/04/03/19:49:31.452924,0.010718277138,0.718476559608,-0.00363149854242,0.695459103073
2020/04/03/19:49:31.485042,0.0106740803719,0.71847765954,-0.00367429134695,0.695458421714
2020/04/03/19:49:31.537133,0.0106054662153,0.718478675631,-0.003741228025,0.695458064848
2020/04/03/19:49:31.576490,0.0105416033332,0.718479881837,-0.00380461385849,0.695457445792
2020/04/03/19:49:31.606583,0.0104965361115,0.718480541654,-0.0038477160448,0.695457208659
2020/04/03/19:49:31.636399,0.0104531377777,0.718480136401,-0.00388912762637,0.695458050636
2020/04/03/19:49:31.686887,0.0103853096256,0.718480678067,-0.00395529160593,0.695458134079
2020/04/03/19:49:31.716406,0.0103471238832,0.718481442931,-0.00399074488612,0.695457710538
2020/04/03/19:49:31.746711,0.0103012553137,0.718482102037,-0.00403566447656,0.695457451325
2020/04/03/19:49:31.779576,0.0102584212741,0.718483156853,-0.00407713728237,0.695456752835
2020/04/03/19:49:31.818970,0.0102157277066,0.718483765158,-0.00411846255458,0.695456509336
2020/04/03/19:49:31.859268,0.0101482311359,0.718484721684,-0.00418379581235,0.695456119367
2020/04/03/19:49:31.888369,0.0101102313882,0.718485257406,-0.00421901486808,0.695455906601
2020/04/03/19:49:31.917513,0.0100798935631,0.718486241341,-0.00424995717667,0.695455142057
2020/04/03/19:49:31.946787,0.0100344668471,0.718487701247,-0.00429551066379,0.695454010859
2020/04/03/19:49:31.979357,0.00999118526124,0.71848692271,-0.00433580777708,0.695455188264
2020/04/03/19:49:32.021701,0.00993308066811,0.718489552015,-0.00439365746791,0.695452941131
2020/04/03/19:49:32.061978,0.00989108034862,0.71849013144,-0.0044343111259,0.695452683105
2020/04/03/19:49:32.102633,0.00982994654755,0.718489262496,-0.00449188035115,0.695454078168
2020/04/03/19:49:32.132628,0.00978753634009,0.71849028343,-0.0045324208157,0.695453358545
2020/04/03/19:49:32.182189,0.00972571973651,0.718491122858,-0.00459121353608,0.695452972895
2020/04/03/19:49:32.232050,0.00966921701171,0.718491327805,-0.00464693273876,0.695453178962
2020/04/03/19:49:32.263266,0.00962914294951,0.718491589485,-0.00468468584471,0.695453211341
2020/04/03/19:49:32.292864,0.00958873393494,0.71849296408,-0.00472536939461,0.69545207429
2020/04/03/19:49:32.332404,0.00954807284137,0.718493505576,-0.00476472653123,0.695451805757
2020/04/03/19:49:32.372169,0.00948541394003,0.718494121602,-0.00482636438114,0.695451601733
2020/04/03/19:49:32.400934,0.00945236197089,0.718494213436,-0.00485579196166,0.695451752026
2020/04/03/19:49:32.440109,0.00941238415973,0.718495295931,-0.00489606350015,0.69545089353
2020/04/03/19:49:32.480046,0.00935148200453,0.718496091176,-0.00495449137931,0.695450479736
2020/04/03/19:49:32.530404,0.00929793310189,0.718496228472,-0.00500630970237,0.69545068479
2020/04/03/19:49:32.559948,0.00925662274585,0.718498585512,-0.00504842021219,0.6954484963
2020/04/03/19:49:32.589722,0.00921721831833,0.718498268068,-0.00508341671947,0.695449092705
2020/04/03/19:49:32.622457,0.00917721237501,0.718498338219,-0.00512317093503,0.695449257581
2020/04/03/19:49:32.672285,0.00911778266426,0.718500245096,-0.00518331260713,0.695447623553
2020/04/03/19:49:32.701106,0.00908483406286,0.718500778174,-0.00521417645755,0.695447273283
2020/04/03/19:49:32.729544,0.0090444215129,0.718499464389,-0.00525168911395,0.695448875097
2020/04/03/19:49:32.757610,0.00901265246949,0.718501129561,-0.00528402946533,0.695447322194
2020/04/03/19:49:32.787659,0.00897340211036,0.718501620833,-0.00532202041763,0.6954470325
2020/04/03/19:49:32.816800,0.00893772373343,0.718502507483,-0.00535708469875,0.695446306683
2020/04/03/19:49:32.846983,0.00889968845055,0.718503537271,-0.00539391179062,0.695445445876
2020/04/03/19:49:32.897244,0.00883721119417,0.718503104716,-0.00545380047148,0.695446222416
2020/04/03/19:49:32.927779,0.00879843751016,0.718503784668,-0.00549137050685,0.695445715901
2020/04/03/19:49:32.979250,0.00874084737281,0.71850448758,-0.0055476333272,0.695445269363
2020/04/03/19:49:33.008518,0.00870353625989,0.718505382458,-0.00558375652972,0.695444523667
2020/04/03/19:49:33.037605,0.00866574271732,0.718505397327,-0.00562032754594,0.695444685675
2020/04/03/19:49:33.076951,0.00862563102386,0.718504614027,-0.00565704176837,0.695445695932
2020/04/03/19:49:33.117198,0.00856585513707,0.718507594707,-0.0057175395921,0.695442860496
2020/04/03/19:49:33.167772,0.00850986743128,0.718506994041,-0.0057696319399,0.695443738211
2020/04/03/19:49:33.197499,0.00847646465394,0.718508654835,-0.00580303023621,0.695442152385
2020/04/03/19:49:33.226291,0.00843953998962,0.718509089498,-0.005839290374,0.695441848872
2020/04/03/19:49:33.255894,0.00841121861632,0.718507713704,-0.00586458402353,0.695443400575
2020/04/03/19:49:33.286286,0.00837253834074,0.718507835846,-0.00590403954573,0.695443407292
2020/04/03/19:49:33.316708,0.00834034857075,0.718510247743,-0.00593529718704,0.695441036121
2020/04/03/19:49:33.347023,0.00830551586399,0.718509447533,-0.00596999246367,0.695441982772
2020/04/03/19:49:33.377502,0.00826886025456,0.718510516356,-0.00600447878602,0.695441018398
2020/04/03/19:49:33.406207,0.00823114511319,0.718509241512,-0.00603938625566,0.695442480674
2020/04/03/19:49:33.455932,0.00817505885784,0.718511943283,-0.00609628108924,0.695439854429
2020/04/03/19:49:33.486760,0.0081434259545,0.7185104065,-0.00612326325011,0.695441576276
2020/04/03/19:49:33.516231,0.00810938854653,0.718511625617,-0.00615673283847,0.695440418951
2020/04/03/19:49:33.556948,0.00806228712127,0.718511384111,-0.00620382093447,0.695440797649
2020/04/03/19:49:33.609796,0.00800887958876,0.71851346126,-0.00625559034057,0.695438804946
2020/04/03/19:49:33.640450,0.00797267236592,0.718512713698,-0.00628957109304,0.695439686849
2020/04/03/19:49:33.670265,0.00794440001031,0.718514177085,-0.00631852003018,0.695438236036
2020/04/03/19:49:33.700816,0.00790793734588,0.718514375217,-0.00635481330148,0.695438116212
2020/04/03/19:49:33.730917,0.00787239962324,0.718514261274,-0.0063861113521,0.695438350432
2020/04/03/19:49:33.761572,0.00783773963573,0.718515906131,-0.00642227474417,0.695436709458
2020/04/03/19:49:33.790889,0.00780791997355,0.718514964851,-0.00644904100004,0.695437769711
2020/04/03/19:49:33.819607,0.00778175256738,0.718515248729,-0.00647436795467,0.695437534384
2020/04/03/19:49:33.848855,0.00774673367982,0.718515185203,-0.00650825369749,0.695437674694
2020/04/03/19:49:33.878378,0.00770934207745,0.718517295248,-0.00654603855032,0.6954355555
2020/04/03/19:49:33.928563,0.00766378974168,0.71851702081,-0.00659059800785,0.695435921672
2020/04/03/19:49:33.958612,0.0076314449585,0.718516303236,-0.00661931631069,0.695436745998
2020/04/03/19:49:33.988085,0.00759962689722,0.718517198125,-0.00665012265943,0.695435875936
2020/04/03/19:49:34.038972,0.00759818398864,0.718518479321,-0.00665310472487,0.695434539458
2020/04/03/19:49:34.068809,0.00760140859442,0.718516621627,-0.0066489087522,0.695436463701
2020/04/03/19:49:34.120575,0.00760140859442,0.718516621627,-0.0066489087522,0.695436463701
2020/04/03/19:49:34.152256,0.0076009856918,0.718516412191,-0.00665081692733,0.695436666464
2020/04/03/19:49:34.180927,0.0076011798597,0.718518447634,-0.00665072599271,0.695434562211
2020/04/03/19:49:34.210368,0.00759989598696,0.718517195278,-0.00665038310506,0.695435873445
2020/04/03/19:49:34.262513,0.0075971213727,0.718517224621,-0.00665306858876,0.695435847759
2020/04/03/19:49:34.292344,0.00759753370515,0.718516662611,-0.00665316848853,0.695436422961
2020/04/03/19:49:34.323376,0.00759495210817,0.718516475993,-0.00665562649515,0.695436620451
2020/04/03/19:49:34.355074,0.00759575798462,0.718517239035,-0.00665438817985,0.695435835134
2020/04/03/19:49:34.386431,0.00759413329798,0.718517137708,-0.00665543759031,0.695435947525
2020/04/03/19:49:34.416959,0.00759347120573,0.718516930795,-0.0066570679579,0.69543615293
2020/04/03/19:49:34.446513,0.0075923833321,0.71851798299,-0.00665922959119,0.695435056995
2020/04/03/19:49:34.476158,0.00759207625655,0.718517159446,-0.00665742855258,0.695435928468
2020/04/03/19:49:34.526555,0.00759107192189,0.718517727707,-0.00665944115132,0.69543533304
2020/04/03/19:49:34.556943,0.00759002685825,0.718516967187,-0.00666040166313,0.695436121011
2020/04/03/19:49:34.586042,0.00758917633274,0.718517747732,-0.00666024563828,0.695435325336
2020/04/03/19:49:34.625864,0.00758917633274,0.718517747732,-0.00666024563828,0.695435325336
2020/04/03/19:49:34.665896,0.00758959465125,0.718517185663,-0.0066603513314,0.695435900482
2020/04/03/19:49:34.715805,0.00758682003702,0.718517214966,-0.00666303681521,0.695435874758
2020/04/03/19:49:34.748092,0.00758655094728,0.718517217807,-0.00666277636959,0.695435877253
2020/04/03/19:49:34.776869,0.0075866708063,0.718517774191,-0.00666319156527,0.695435297117
2020/04/03/19:49:34.805876,0.00758451992842,0.71851796219,-0.00666626990456,0.695435096838
2020/04/03/19:49:34.835432,0.00758543272987,0.718517229613,-0.00666437955707,0.695435861891
2020/04/03/19:49:34.868553,0.00758325801821,0.718517596307,-0.00666748426609,0.695435476984
2020/04/03/19:49:34.898271,0.00758406934178,0.718517244005,-0.00666569914819,0.695435849245
2020/04/03/19:49:34.928591,0.00758392010891,0.71851780323,-0.00666585389604,0.695435271603
2020/04/03/19:49:34.959145,0.00758498974857,0.718518942162,-0.00666588104972,0.69543408294
2020/04/03/19:49:34.992044,0.00758372070614,0.718518513622,-0.00666710115013,0.69543452785
2020/04/03/19:49:35.034270,0.00758738083486,0.718515521646,-0.00673212632113,0.695436952772
2020/04/03/19:49:35.063850,0.00754369962933,0.718577840295,-0.00670853616871,0.695373263489
2020/04/03/19:49:35.093307,0.00749150856636,0.718656084256,-0.00670635090782,0.695292984804
2020/04/03/19:49:35.123459,0.00746225845916,0.718767044436,-0.00669523615675,0.695178699576
2020/04/03/19:49:35.152995,0.00743704800782,0.718854873232,-0.00668309589252,0.695088266177
2020/04/03/19:49:35.183788,0.00740785261621,0.718962148044,-0.00666973206775,0.694977746459
2020/04/03/19:49:35.213564,0.00737202773611,0.719063331503,-0.00666277043161,0.694873503586
2020/04/03/19:49:35.263886,0.00732910595334,0.719210708457,-0.00665084847599,0.69472153217
2020/04/03/19:49:35.295814,0.00729308805016,0.719295624414,-0.00664840713285,0.694634014607
2020/04/03/19:49:35.324848,0.0072663432265,0.71939091599,-0.00662549454493,0.69453582562
2020/04/03/19:49:35.354401,0.00723089630915,0.719486519801,-0.00662050203498,0.694437204445
2020/04/03/19:49:35.402997,0.0072037063976,0.719625214167,-0.0065772944221,0.694294171766
2020/04/03/19:49:35.451722,0.00714253991043,0.719748354135,-0.00657513036266,0.69416716899
2020/04/03/19:49:35.483610,0.00710618942051,0.719834648467,-0.00658342641675,0.694077977921
2020/04/03/19:49:35.512517,0.00706383650122,0.719921889665,-0.00657972482811,0.693987955383
2020/04/03/19:49:35.562217,0.00703571852874,0.720047189818,-0.00654807363373,0.693858534451
2020/04/03/19:49:35.592526,0.00700068750952,0.720120743107,-0.00653331078459,0.693782690452
2020/04/03/19:49:35.622025,0.00698314029668,0.720203811379,-0.00652246677479,0.693696737238
2020/04/03/19:49:35.671633,0.00692076496246,0.72032586495,-0.00651804087194,0.693570664344
2020/04/03/19:49:35.700605,0.00689459462789,0.720403560996,-0.00651640128464,0.693490238131
2020/04/03/19:49:35.750288,0.00683653641,0.720522897731,-0.00649551554083,0.693367019618
2020/04/03/19:49:35.779477,0.00681194467867,0.72059353623,-0.0064964155133,0.69329384069
2020/04/03/19:49:35.808308,0.00680037980529,0.7206548081,-0.00646784724766,0.693230531172
2020/04/03/19:49:35.838315,0.00676769362023,0.720735384114,-0.00645604491298,0.693147187755
2020/04/03/19:49:35.867872,0.0067530248146,0.720811511624,-0.00643865768461,0.693068326396
2020/04/03/19:49:35.898057,0.00671771581973,0.720882803901,-0.00643758256211,0.692994525855
2020/04/03/19:49:35.927222,0.00667324567249,0.720959581258,-0.00645705666292,0.692914898385
2020/04/03/19:49:35.956596,0.0066596756171,0.721016428563,-0.00643795146633,0.692856053768
2020/04/03/19:49:35.985884,0.00661542156813,0.721094127459,-0.00643703792958,0.692775620302
2020/04/03/19:49:36.024649,0.00659093207925,0.721171099483,-0.00642864303584,0.6926958044
2020/04/03/19:49:36.065017,0.00655162800028,0.721275302451,-0.00640346880458,0.692587907657
2020/04/03/19:49:36.094762,0.00652488650392,0.721351717509,-0.00639592686363,0.692508640829
2020/04/03/19:49:36.126989,0.00650649204797,0.721426731741,-0.00637982273842,0.692430815427
2020/04/03/19:49:36.157562,0.00646787435476,0.721500932013,-0.00637623219144,0.692353894601
2020/04/03/19:49:36.186812,0.00644362250204,0.721566553006,-0.00636273015094,0.692285854959
2020/04/03/19:49:36.226661,0.00640601273223,0.721639378527,-0.00635855576068,0.692210328678
2020/04/03/19:49:36.266948,0.00635809591123,0.721748486111,-0.0063362253637,0.692097211135
2020/04/03/19:49:36.297208,0.00633520261273,0.721818696472,-0.00632011207795,0.692024342646
2020/04/03/19:49:36.348320,0.00629179793921,0.721915053848,-0.00631198735779,0.691924292912
2020/04/03/19:49:36.378963,0.00626187714565,0.721979927283,-0.00631111734006,0.691856880643
